,x_mean,x_std,x_min,x_25%,x_50%,x_75%,x_max,y_mean,y_std,y_min,y_25%,y_50%,y_75%,y_max,z_mean,z_std,z_min,z_25%,z_50%,z_75%,z_max
35700,-0.011831050267999996,0.12672711413697105,-0.51197505,-0.073363244,-0.0038318633999999997,0.06556367625,0.22317147,0.028829803723999996,0.37531038136296563,-1.0866215,-0.12214660999999999,0.0402481565,0.23464201,1.011069,0.004391269816000005,0.20643110590677918,-0.7287855,-0.0884294525,0.0145521165,0.14056134,0.37425804
35750,0.013368516405199999,0.11921818028132797,-0.2702763,-0.0444511185,0.021512271,0.0795242175,0.28652692,0.01668466207599999,0.2907216446508291,-0.8447108,-0.13504696,-0.0072982311,0.134108904,0.7804189,0.026845874520000007,0.16252576497010215,-0.38052607,-0.06853174925,0.0294127465,0.125830531,0.3613615
35800,0.22892959268000002,0.6984309095502627,-1.4432609,-0.144261365,0.17010677000000002,0.5453675825000001,2.7105627,-0.05315705429999999,0.8184876407767148,-3.2891817,-0.2640843425,-0.0294885635,0.182787175,2.1070132,0.24163044684,0.9481461691051621,-1.2434884,-0.26796537750000005,0.0361097165,0.39491396999999995,3.8363464
35850,0.059747113860000006,0.11542024503994304,-0.15796566,-0.016176343,0.0376925465,0.126319525,0.4520135,0.019108171403999997,0.04938684069511181,-0.11077833,-0.00664901725,0.026715278500000002,0.04619073875,0.13908005,0.040944729154,0.05878681765054742,-0.06106329,-0.0006625652,0.0333019495,0.0726327925,0.22364283
35900,0.033182792414000004,0.07201116184958677,-0.13204002,-0.005914330575,0.038871765,0.0657191275,0.21053505,0.0321308327624,0.058379548490450364,-0.12483215,0.0050899984,0.031998157,0.051733970500000004,0.23341179,0.025027728088000002,0.05230832836950846,-0.10648799,0.0020985603,0.0211273435,0.053389311,0.20632148
35950,0.04412757849999999,0.02758649325154239,-0.043509007,0.0286155935,0.0422060485,0.061693549,0.10116863,0.031147680340000004,0.014996596416871288,-0.008840084,0.021900892249999998,0.032032251,0.037804723,0.07111788,0.027884159025999996,0.020755405396748673,-0.027074575,0.012726128250000001,0.027281523,0.04459208225,0.07380247
36000,0.04625252741600001,0.03079801721367522,-0.04756069,0.022534966,0.049473523500000005,0.071202635,0.10904503,0.0367595768,0.015427686511610434,0.009471893,0.024740219,0.037429095,0.046887278500000004,0.06848383,0.025922450931200002,0.018880698412332086,-0.029310465,0.01408952475,0.028813362000000002,0.034848332499999995,0.07173061
36050,0.04337514861,0.03702271415597514,-0.031179905,0.017463207,0.041188717,0.07386016625,0.11422253,0.040405244704,0.023034003327695146,-0.015706062,0.023694515,0.044043303,0.058729290499999996,0.07852697,0.016920599981999997,0.03168587320232571,-0.10133791,0.0018879175,0.017563343000000002,0.035694599,0.08027649
36100,0.040685949279999994,0.03906424053565651,-0.06262827,0.02642059325,0.04257965,0.059724330000000006,0.13458967,0.048888234914999995,0.038253757985432235,-0.054127693,0.02727174725,0.0456480985,0.06294762875000001,0.14603138,0.017787547092,0.05633036105859309,-0.17122483,0.00837028,0.020611882499999998,0.0357638,0.20214915
36150,0.04255981429000001,0.023977319489896266,-0.00941515,0.027720928,0.0466628065,0.06240344075,0.08424044,0.05235578556000001,0.012601855652560449,0.03044796,0.04248023,0.050646782,0.06229567799999999,0.083348274,0.0158747435976,0.020744312695479897,-0.035409212,0.00389975315,0.017638326,0.03151696925,0.061608076
36200,0.04519808759399999,0.03530940691531002,-0.066782475,0.0208964345,0.0502262115,0.066163898,0.1399908,0.05144261359800001,0.04182442503805713,-0.10125542,0.03178715625,0.05252266,0.071837663,0.15110922,0.013811135163000001,0.026684590163087073,-0.04522586,-0.0011414289125,0.01387989525,0.03165525225,0.07088089
36250,0.042154769846,0.022476434203849805,-0.010518551,0.027844429,0.042797326499999996,0.0607483385,0.08370352,0.05355548864,0.00924646941342692,0.03406906,0.048115730499999995,0.053360938999999996,0.058318376000000005,0.08125019,0.012251310399000001,0.020457912255716446,-0.038169384,0.0029485821499999998,0.013366699249999999,0.024318456750000002,0.0655818
36300,0.1186369803,0.4491545332235903,-0.6999831,0.0200213195,0.042853355499999995,0.072823883,1.8137826,0.021746890035999993,0.6054298819748534,-1.5622292,0.0011365413500000008,0.050318718,0.0675511375,1.839766,0.013029317443199994,0.8902746601554059,-3.9066372,-0.002576708785,0.0212299825,0.096557024,2.0224717
36350,-0.05425536445999999,0.5848694961287582,-1.531402,-0.3828683375,-0.0449901225,0.19864821500000002,1.4694188,-0.04347779427999999,0.5985036480550183,-1.4251823,-0.45605826250000003,-0.097107172,0.2740564325,1.6855435,-0.08691616803999999,0.3707407039554788,-0.7947953,-0.357856985,-0.117750643,0.165232481,0.77874136
36400,0.14144387440000003,0.9519462107367844,-2.006913,-0.22456729250000002,0.357136365,0.6142502599999999,2.2373047,-0.20055560062000005,0.6429549653673818,-1.4669757,-0.579753045,-0.27472234,0.17086053,1.4148335,-0.0019235360599999928,0.732904045145033,-1.6985028,-0.4731754025,-0.066731334,0.49476539500000005,1.4053206
36450,-0.16321027559999998,0.49390175371616085,-1.1536231,-0.393737795,-0.160288575,0.0965152975,1.2963963,-0.09544102274,0.8391966043305419,-2.2910094,-0.706867825,-0.048953534,0.431724905,1.653655,-0.07162626393999999,0.7043572356697889,-1.4739728,-0.569968705,-0.16773152,0.43880849749999995,1.720819
36500,0.6996439878399999,0.7235796268088592,-0.4237218,0.22032558749999998,0.5210628500000001,1.16433315,2.695229,0.15404655250800003,1.3708806811843126,-3.3420095,-0.34179925,0.09264469,0.956807975,3.135426,-0.008287998200000004,0.5835937559701345,-1.5382379,-0.3464148325,-0.03340888,0.399557875,1.3609157
36550,-0.01728229524000001,0.5086864460617979,-1.0685043,-0.3681791825,0.001147150999999999,0.335484415,1.2263494,0.02445485036,0.6481520985717578,-1.4931011,-0.422706125,0.07763338,0.4175376925,1.5311732,-0.04334142551999998,0.6359495747208385,-1.1824567,-0.449044235,-0.155166,0.388466075,1.835248
36600,0.0363344284,0.27641663308545134,-0.5097933,-0.11923253375000001,0.06286788,0.144645215,0.96498394,0.051874140762000004,0.3774296540303675,-0.7461567,-0.23505533,0.0264925955,0.27344715,1.0322876,-0.012672076979999992,0.31757958790964436,-0.5854633,-0.249089745,0.012071073,0.1725039975,0.7536253
36650,0.031732969312,0.12930405907824202,-0.20813179,-0.0451644655,0.0111289025,0.081578135,0.48914766,0.03419491857600001,0.377947835248159,-1.0965996,-0.12373423649999998,0.047329187499999995,0.1798055175,0.8900466,0.02910473297399999,0.2509520396799621,-0.72661495,-0.09592094999999999,0.0154836475,0.1243371825,0.7382909
36700,0.055060721332,0.2187780360217014,-0.41348076,-0.05214071275,0.0514700415,0.24117112000000002,0.4257121,0.03926627210999999,0.23680213459669305,-0.5450716,-0.03023672075,0.047623395,0.17451358,0.40348053,-0.0011448954739999996,0.15168817761628892,-0.35511875,-0.0686391575,0.0311954615,0.08939480875,0.27239096
36750,0.05086083424000001,0.2494944689514642,-0.69627285,-0.031105042,0.048198223,0.17960250249999998,0.56532526,0.03792271575199999,0.24918735875912634,-0.45018673,-0.09469378049999999,0.011461258,0.1349041415,0.74339676,-0.020899267110599994,0.45910938098425713,-1.7799693,-0.06349745875,0.0388997795,0.1859780875,0.8837358
36800,0.059516620914000014,0.10578474471093756,-0.2116375,-0.0038038490750000003,0.062041283,0.11482501099999999,0.3406582,0.02932733552,0.14952916877234004,-0.3943472,-0.06987082975,0.02238369,0.13044751000000002,0.33416033,-0.0028788734920000003,0.16834687996231612,-0.3965877,-0.10583209,-0.012089918500000001,0.1301463135,0.36568093
36850,0.033678236166000006,0.14788221437024776,-0.25643444,-0.1043010945,0.0551500315,0.1348079425,0.4147954,0.027950715585999996,0.2164031870256921,-0.30184507,-0.11360657,-0.025752066999999997,0.126459005,0.6438441,-0.029857523349999998,0.17341921921952302,-0.41722077,-0.14207459249999999,-0.036305338,0.067025321,0.473634
36900,0.04095166242599999,0.09897014166762402,-0.19049501,-0.02247142775,0.042632341000000004,0.09376120600000001,0.2353878,0.048547668268000006,0.13481596608622845,-0.21602058,-0.034298896749999995,0.0670979,0.125561115,0.3912406,-0.001112810548,0.12529592413144594,-0.28644043,-0.082054524,-0.00541993325,0.0910342025,0.3110851
36950,0.048136539792,0.08561087830504642,-0.14506531,-0.00712752325,0.030393839,0.118860365,0.21709824,0.015630703101200003,0.1148431701417471,-0.24351168,-0.053533553750000004,0.00035214423000000004,0.0763998025,0.3030491,-0.005466462258,0.0746768104157652,-0.12082589,-0.06079956875,-0.007423699,0.03574094175,0.17972267
37000,0.026785936178,0.075781402811175,-0.14420652,-0.013532162,0.031910658,0.0764917125,0.18780613,0.030186005329400002,0.10897525020614834,-0.2232871,-0.01821970975,0.027782202,0.07914591,0.328712,-0.047578735252,0.15474415818323833,-0.4814512,-0.06485073075,-0.012493789,0.038566873,0.18121469
37050,0.067433336444,0.4369602102553183,-0.602952,-0.317058075,0.06402087,0.22768748,1.2717266,0.019121103620000003,0.36828287751197636,-1.0223422,-0.2389059025,-0.008640289249999999,0.2179211975,0.90663815,-0.042684121776,0.5333628665288026,-1.3348081,-0.35536826499999996,0.043552041,0.32957115,1.1852989
37100,0.1042226015,0.2561906624684954,-0.35507154,-0.071578503,0.0964970575,0.29737865750000003,0.6464071,0.09292076016,0.3953449516935804,-1.0635319,-0.16336691750000001,0.14384794,0.32351959,0.91401386,-0.081973435408,0.4725556982749665,-1.3472323,-0.31334124750000003,-0.082819105,0.15255549000000002,0.7757063
37150,-0.04221354674,0.4515039747757806,-0.9153085,-0.343972865,-0.081121682,0.2278439375,0.9682703,0.05164168406680002,0.7252566349462398,-1.2741795,-0.39489865,0.060521127499999994,0.383748055,2.023406,-0.024338995980000035,0.5029646382322152,-1.4282882,-0.247894885,0.0041934255,0.3782051225,0.87395334
37200,0.09338446922000003,0.29837155910619734,-0.24855864,-0.09190017,0.021920918999999997,0.152853655,1.3832078,-0.0017039103630000021,0.19224509353550656,-0.5351734,-0.1374349625,0.041757584,0.1280667775,0.36481762,-0.029552092288600004,0.18345563844368742,-0.46331406,-0.13729310249999999,-0.010415315500000001,0.1090289955,0.38604617
37250,0.024853553427999997,0.11812167536717093,-0.34743917,-0.0392261155,0.0156399015,0.07624670875,0.29769054,0.041671752661200004,0.08715690731118962,-0.13856983,-0.0100386145,0.037529945499999995,0.08963537225,0.2946844,0.006354680043999999,0.09474863525649792,-0.28641415,-0.04189145575,-0.004833579100000001,0.06571244999999999,0.27838993
37300,0.0316753092868,0.07501878815937763,-0.16193855,-0.014621585875,0.023383856,0.06556251499999999,0.24892217,0.034333877798000005,0.11689310185680526,-0.37978554,-0.0062713624,0.0411124235,0.08291554749999999,0.4693432,0.0254514364934,0.08360516047123509,-0.1661973,-0.013138175,0.017821669499999998,0.05444967725,0.41404915
37350,0.022585887914,0.03789193575453204,-0.060412526,-0.0012362599250000002,0.0208336715,0.045882403749999995,0.11263883,0.0421099472252,0.03410910493608641,-0.068683624,0.01988554,0.044778346999999996,0.06596589,0.11405277,0.006150884621999999,0.039012527893374734,-0.07666612,-0.02523165875,0.0105832815,0.03961551075,0.093426466
37400,0.010028359586000003,0.14618460358515661,-0.3925959,-0.049589783,0.010268807,0.0670888725,0.5032719,0.0385928153018,0.15874519835204265,-0.48134804,-0.025225401075,0.032241822,0.08108306,0.5317211,0.010951185371999999,0.10762016925045155,-0.23092079,-0.05375158725,0.006072402,0.0727798375,0.24064684
37450,0.14601352634599998,0.27936028777874333,-0.36121416,-0.042079448750000005,0.10702252300000001,0.31483220500000003,0.81115055,0.03958010787400001,0.4732369733819509,-1.1404123,-0.24693202749999998,0.027100086850000003,0.27064418749999997,1.3207936,-0.11819045511999998,0.28555133163502927,-1.0718651,-0.255391185,-0.11313498,0.00953811425,0.56574106
37500,0.04876592730800001,0.2626324055881658,-0.36952162,-0.1667251575,0.046039819999999995,0.2660366375,0.7315345,0.04130581058800001,0.4991050518675439,-0.79404545,-0.3420968075,0.07306694899999999,0.37856292,0.8834553,-0.08089562968,0.3140982884290672,-0.94241023,-0.19638025750000002,-0.07364773999999999,0.1089624775,0.59623957
37550,0.04057837453,0.10580507237164898,-0.1718421,-0.0395035745,0.02793479,0.10709643399999999,0.44029808,-0.0011716268199999918,0.2667328441922226,-0.79169464,-0.0997238175,0.033798217500000005,0.160463095,0.53265715,-0.03225565696800001,0.24276892537694889,-0.7906071,-0.16286060500000002,-0.0162245035,0.0887814435,0.57795095
37600,0.040050334971999994,0.4821931795531718,-1.2758307,-0.07498741325,0.0674142825,0.32873368000000003,0.94421434,0.0021084620080000006,0.46922515324592984,-1.0810909,-0.2590445275,-0.00487852095,0.206427995,1.046377,-0.16373500523600001,0.6477688005737713,-2.0782413,-0.3501997025,-0.089758995,0.19418764,1.187211
37650,0.08308723464000002,0.2308039078955614,-0.5445156,-0.05751407125,0.09079885500000001,0.21674096999999998,0.5068798,-0.001975402840000005,0.32978471894221695,-0.42813396,-0.2313444575,-0.09099721999999999,0.1435231,1.148746,0.05572879905999999,0.31077838557900567,-0.48935843,-0.0785428675,-0.021417692500000002,0.11193141000000001,1.383801
37700,0.07103812098599999,0.379752836055002,-0.8223357,-0.04882228475,0.101157665,0.2058382,0.95069075,0.013464308544799998,0.27173981404888486,-0.63265085,-0.052824735,0.026955127500000002,0.10008549624999999,0.7219219,-0.04575401968599999,0.21427538549188863,-0.58270925,-0.0682109805,-0.029417134499999997,0.02771239,0.4520663
37750,0.057086763539999995,0.17529205261864225,-0.33162975,-0.06254923375,0.043519497500000004,0.16636407250000002,0.49284887,0.003660203100000009,0.3991476444437675,-1.366085,-0.198729035,-0.0003087520000000024,0.1620085225,1.122488,-0.04652126596599999,0.6546200675320369,-2.907297,-0.039597809500000004,0.060692222500000004,0.2413136525,0.8137888
37800,0.07269790565200002,0.2716990757002123,-0.655046,-0.095803974,0.100010872,0.260627985,0.5829334,0.029158935198,0.3705759061362468,-0.61502934,-0.2147228725,-0.034326792,0.191104175,1.1131816,-0.03546655882000001,0.6957852010273415,-2.684093,-0.07189757999999999,0.066833915,0.262723375,1.0948944
37850,0.059373235552000005,0.18098569872599712,-0.24012327,-0.0867570625,0.0542907725,0.18281113999999998,0.46689653,0.007784719875999995,0.20726046469928242,-0.49031305,-0.0872719295,-0.0012440681999999997,0.10824239375,0.7407942,0.004966551862000001,0.1649868196805476,-0.31965148,-0.123190015,0.0196189885,0.13005292000000002,0.3472445
37900,0.033149872554,0.17110921309754343,-0.29883337,-0.088906405,0.021296739500000002,0.1333640875,0.41051626,0.0408529078386,0.20294354702448497,-0.3607793,-0.0958094575,0.0389261245,0.15219724,0.5629964,-0.047302856978000005,0.23928727038644507,-0.6889859,-0.1333122,-0.051541686,0.120317041,0.451393
37950,0.04934828727,0.0769483064587019,-0.0990572,-0.011752367375,0.0388336175,0.090997575,0.2396574,0.010510892425999997,0.14648374262481206,-0.29070377,-0.08965313250000001,-0.0033912658000000004,0.06251406699999999,0.5051851,-0.024223973221999998,0.08323082986293664,-0.28424346,-0.07661989,-0.0273734925,0.03416365375,0.15608478
38000,0.047631435118,0.05724387738235162,-0.07383442,0.0134048465,0.0408513545,0.0966967325,0.17792416,0.022727451917599995,0.10733096445594219,-0.24674368,-0.03467869875,0.0261826515,0.1016168595,0.23238659,-0.016434815885999998,0.09157357501386969,-0.29686773,-0.06838303875,-0.0075235365,0.04639336425,0.1467396
38050,0.038687171998,0.05457353498211897,-0.1151495,-0.0029275418,0.058051587,0.080046177,0.12017536,0.030292616091999992,0.07967679006363736,-0.23242283,0.0049444437,0.0307767395,0.0737199775,0.18498755,-0.024194428756000003,0.09303970787716974,-0.26742947,-0.071030765,-0.024560869,0.039869009999999996,0.17846668
38100,0.09059154506799999,0.233217598476419,-0.30860138,-0.034831166499999996,0.0654673585,0.1547747875,0.7722001,0.11477600972600001,0.4385398670344231,-0.699234,-0.07879609,0.030055046000000002,0.2018764025,1.9304544,-0.038174473438,0.29780941995576143,-0.8649987,-0.14982178750000003,-0.07911098,0.021810591400000003,1.1363277
38150,0.08162088347600001,0.1491342300732823,-0.18462563,-0.0024607182,0.086992027,0.14243316749999999,0.58112144,-0.08542449869,0.363022061650127,-1.0407453,-0.245244505,-0.1177861675,0.12677061625,0.7818868,-0.21501198824,0.28089231933040243,-0.988786,-0.3439218,-0.163544115,-0.020177972500000002,0.2600541
38200,0.05456540065,0.22300583086228043,-0.37886763,-0.131731985,0.0464344025,0.23496616,0.6074748,0.06327697780199999,0.3037415952866465,-0.73224103,-0.108852005,0.024282098000000002,0.20039701499999998,1.1194538,-0.044877177594000006,0.3063549568839343,-0.7046814,-0.26369268,-0.043705225,0.142152785,0.518064
38250,0.048568410958,0.12546336032386582,-0.22581005,-0.04022646,0.056266547,0.14051484875,0.39807177,0.024720543700000003,0.2303918049091273,-0.5624299,-0.12313007749999999,0.037628173,0.1579154725,0.5817766,-0.014480867463799998,0.18508443051468818,-0.5498302,-0.1328202475,-0.008915066499999999,0.080312192,0.35622668
38300,0.04410910532799999,0.26659440872713996,-0.84024906,-0.0724375275,0.043388843499999996,0.17680287249999999,0.5371041,0.057649738219999996,0.29859919042587946,-0.58279705,-0.0995246175,0.0358605385,0.2526369075,0.6742368,-0.05250418419,0.35090899875159237,-1.2698631,-0.21150202499999998,-0.057294756,0.1876772275,0.6606225
38350,0.05658902218399999,0.20006832621053827,-0.4328122,-0.03745234025,0.068153143,0.12050974375,0.9414196,-0.005604124333999985,0.3220643955773196,-0.99473,-0.1369411975,0.022005558,0.1705580925,0.6484518,-0.04658354321,0.4272397594442892,-1.553106,-0.165678945,-0.011591017000000002,0.07383059,1.7290598
38400,0.051775054763999996,0.07290197115027472,-0.13768959,-0.007816553,0.063574077,0.1105551725,0.18502378,0.027028883983200004,0.1232043239522147,-0.21983767,-0.031553984,0.0351228715,0.09983658625,0.3240342,-0.019930331643999998,0.0651856520153831,-0.17156124,-0.060664236499999996,-0.013277530499999999,0.013059139,0.1278776
38450,0.040417862056,0.050521575603808655,-0.054252625,0.00256061555,0.03943348,0.070847272,0.189219,0.022096242864399998,0.09130060759686338,-0.176157,-0.01928150625,0.007958889,0.04582619625,0.42040348,-0.022085118138,0.07047803380398512,-0.1611166,-0.06768041849999999,-0.0302092435,0.02595692875,0.114563346
38500,0.040940723988,0.06333054550223734,-0.18062782,0.012117267,0.045979976,0.0812057275,0.17504215,0.0098351859406,0.13476897154712128,-0.41115427,-0.053364754,0.011765718500000001,0.055237889,0.3656044,-0.06317859185,0.08651464769223649,-0.331362,-0.092895745,-0.049240708,-0.013494849,0.08483958
38550,-0.04490379280000001,0.2830647126088514,-0.9324684,-0.10283219625000001,0.051491260999999997,0.09252703,0.39990902,0.095199800388,0.4135984474538068,-1.3431191,-0.17819536000000002,0.11827278,0.366261715,0.9326043,-0.07610847335200001,0.3766261465690462,-0.9930533,-0.2847328125,-0.0753243,0.07953584175,0.9589654
38600,0.53557311948,1.3477879917078992,-2.9051948,-0.14811397,0.4780972,1.43841125,3.1737494,0.12036063886999998,1.691666194468527,-3.8707666,-0.556467575,-0.084334015,0.3943798575,4.5337205,0.08779457220000002,1.0568023057674252,-2.7535071,-0.5055649275,-0.057991745,0.812306,2.4755678
38650,0.27957613948592,1.0353626032498278,-2.054512,-0.2336770225,0.12235593749999998,0.7923159025000001,3.2122915,0.15784429300000002,1.3846975490941575,-3.5190916,-0.450534405,0.21019137,0.969901715,2.993065,-0.3275373181,1.156282175885867,-3.46726,-0.47922659,-0.12932491000000002,0.364957685,1.3235741
38700,0.010680532672000002,0.1604571455225838,-0.25101662,-0.09290027625,-0.0169887545,0.09626603,0.4254074,-0.09193181510000001,0.47765382459372463,-1.1250262,-0.38460493749999997,-0.17153668,0.226210715,1.599781,-0.021738833060000004,0.48180052562327375,-1.0428834,-0.2996381475,-0.06703853600000001,0.2012261175,1.4811273
38750,0.079252395232,0.28007039898230446,-0.45317316,-0.1081937575,0.046315193,0.1623151275,1.0588994,-0.047967093558,0.34461103503865487,-0.8238065,-0.2561301925,-0.0520557165,0.1629079825,0.7200779,-0.007151611429999998,0.4543184720128214,-0.9209013,-0.26769852499999996,0.00512075425,0.24896406250000003,0.9466052
38800,-0.05652966610000001,0.6697706880913658,-1.8585098,-0.2726022025,0.062170745,0.3137503875,1.2402058,-0.052651217759999994,0.513727945611461,-1.3392243,-0.3722946625,-0.0386520625,0.214041295,1.1391643,0.013133613519999999,0.5977632252075741,-1.4213595,-0.40329611,0.130209205,0.33779979,1.3095946
38850,0.019185961520000003,0.519963150956837,-1.1326725,-0.14874011250000002,0.081834198,0.2700258525,1.1118762,0.005210585605999986,0.6284760906121942,-1.304193,-0.38097804749999997,-0.08981180350000001,0.4333849,1.5013629,-0.04221352746,0.6784834654781926,-1.4793315,-0.5098531175000001,-0.007804632000000001,0.3308033875,2.0533943
38900,0.008905380879999994,1.2007869299892966,-2.5699089,-0.4335855875,-0.0911664965,0.578732725,3.3476682,0.08550842474000002,0.6228169066990105,-1.7093773,-0.1751709,0.05874133,0.4595326225,1.3392377,0.050436523676,0.624181600695502,-1.4901829,-0.278627395,0.035547733,0.4211921725,1.7577462
38950,0.152370183598,0.8467080466424358,-2.9639688,0.0097699465,0.146565675,0.4198605775,2.0707316,0.038391964172,0.4655794536377867,-0.913743,-0.2070589075,-0.0010752676999999998,0.2016227275,1.3285561,-0.103467744228,0.5185353486607838,-1.5927203,-0.452051425,0.02135580782,0.2389700725,1.0964036
39000,0.10172274648000001,1.2545830840479562,-3.9980698,-0.11378999075,0.13218018,0.641914675,3.2779303,-0.08657407897999998,0.8903386864524515,-3.0534163,-0.5698094375,0.0430579185,0.43576597499999997,1.5997219,0.06785319563999997,1.0560198628169317,-3.1717365,-0.25465921,0.22741002999999999,0.713101805,1.7278835
39050,0.223460226666,1.2278360161695296,-1.7807581,-0.64608715,0.1205174,0.6628104,3.553318,0.04687740277999999,0.9868668033606911,-2.6340294,-0.5749971875,0.118112087,0.7248771374999999,2.1970134,-0.08504865322,0.540407749071113,-1.4738771,-0.2651779975,-0.059848191999999995,0.2607294,1.0716946
39100,-0.200990514358,0.988097822871716,-3.7321417,-0.33129936249999997,-0.013276808000000001,0.25743003,1.1384245,0.046239531619999996,0.6498057738372537,-1.2177572,-0.361511235,-0.043724059999999995,0.3876936425,1.9989557,-0.0793716509028,0.5742151976679164,-1.7108456,-0.3850032325,-0.12579718,0.2393982975,1.4993848
39150,-0.01305550088,0.8290305752340559,-1.999983,-0.12975359,0.0238753555,0.28754771,3.1027837,-0.009962177939800022,1.0357693296757573,-2.846962,-0.1696491225,0.035476206999999996,0.187127115,3.5104265,0.10908032785400003,0.9559096076641108,-1.6936429,-0.11196642375,0.00676302635,0.22463222249999998,4.1877136
39200,0.16584349980000002,0.5182987889751661,-1.192924,-0.17379379,0.254560235,0.4288746125,1.613131,-0.04178004984599999,0.43327692461784567,-0.9011855,-0.28463679999999997,-0.124435425,0.2496818275,1.3317463,0.11971558119999999,0.2929573709729694,-0.4353857,-0.086274088,0.06557047199999999,0.33666911250000003,0.85969067
39250,-0.10794696434,0.31770892355366037,-0.90152997,-0.284589535,-0.0484716895,0.11324924,0.47242808,0.059604492442,0.3292122101168843,-0.6920347,-0.17895865249999998,0.0625944135,0.307159425,0.57335186,-0.09160426994,0.2340134433749173,-0.7770097,-0.16677394750000002,-0.022409797000000002,0.07422077625000001,0.2068814
39300,0.13347640839999994,1.086594311004095,-2.9445808,-0.6748761999999999,0.620188185,0.9568475925,1.4389868,0.07515684212,0.4625407957845037,-0.7639456,-0.28595423000000003,-0.038112163500000004,0.4888513075,1.0596781,0.10316219618000001,0.5295729501434244,-1.0734426,-0.1794865125,0.27818251,0.4685484775,0.85097027
39350,0.22087427898,0.7610094640422485,-1.4047008,-0.211594585,0.30775105999999997,0.68502039,1.6417465,0.023761866580000002,0.8457461289009647,-2.0179443,-0.34460675,0.129081487,0.41743249,2.449843,-0.07551125873999999,0.552579155689698,-1.4150183,-0.36433279249999995,-0.085000575,0.3489997725,1.1237643
39400,0.10944629197400003,0.5970163779722368,-1.4880033,-0.18221885125,0.126902105,0.50261397,1.1608198,0.10824525582000001,0.570842923696477,-0.9048114,-0.215119245,0.0306940085,0.41908109000000004,2.008295,0.014605624620000002,0.5262156259065555,-1.2820959,-0.355951545,0.0443458555,0.3255726075,1.42521
39450,-0.12312679347999998,0.8564670960071191,-1.6499658,-0.57791508,-0.27856827,0.39921868499999996,2.5759048,-0.25659211664599996,1.0677298769944152,-2.8982239,-0.9295175250000001,-0.0659506325,0.5753806875,1.4530716,0.08914932669999999,0.7879739739147856,-1.2334567,-0.45282679,0.07263803499999999,0.6058014625,2.5721507
39500,0.7521945252399999,1.0356290742259893,-1.0582237,-0.038555264,0.454583885,1.669332175,2.8974333,-0.06341259534,0.7973315734748567,-1.7279301,-0.43309611,-0.17841922999999998,0.4734347,1.7690477,-0.16520373228000002,0.8196069827267726,-2.7582755,-0.512496355,-0.057202816,0.404187085,1.604466
39550,0.13340147094,0.9921101638217995,-2.4467854,-0.29370308,0.065942048,0.563406575,2.1723094,0.09695657624000001,0.5738251363343535,-1.3514459,-0.33098376,0.100270273,0.5389108,1.0574864,-0.014950346225999984,0.5402600026093747,-1.7201505,-0.2737529325,0.029645532500000002,0.238579345,1.4085846
39600,0.04942672738999999,0.15615904782352671,-0.3441081,-0.0388454185,0.06352925300000001,0.1497589375,0.4026246,-0.006018695552000002,0.30796578976205374,-0.64951897,-0.259584655,-0.0114395615,0.1218371375,0.96631575,0.054424249868000006,0.20419470149399307,-0.39385414,-0.0794511425,0.04601264,0.1336532575,0.73789406
39650,0.051135759674,0.08509813186786895,-0.124732494,-0.007929444,0.048544645,0.10062587249999999,0.25369406,0.049565592164,0.18268008074320388,-0.47901917,-0.04220652575,0.0350613595,0.1360607175,0.7315264,-0.0005569234319999996,0.1719529514846272,-0.58677363,-0.060663761499999996,0.02383396,0.09433552625,0.5083574
39700,0.042027005852,0.17563273296403425,-0.39098167,-0.03122353575,0.037654639,0.10231387624999999,0.6627264,0.0467951106,0.16958870795096484,-0.39831448,-0.05400824575,0.0838389395,0.13825905,0.63212633,0.0001462318880000038,0.2502709959061737,-0.75438046,-0.0955625775,-0.0355908275,0.09826111875,0.66123325
39750,0.042936792640000006,0.17547176002305126,-0.2879324,-0.0799621345,0.0553972715,0.17149007,0.39217138,0.048242444719999986,0.2558834484699234,-0.5667057,-0.1242058325,0.049117088,0.225721355,0.56036854,0.012446450589999993,0.31941804109356353,-0.5715842,-0.20443061,-0.01086235025,0.28165241999999996,0.9351148
39800,0.0739084524346,0.19198718640468324,-0.28779697,-0.0726785675,0.06708145,0.1542739875,0.6906657,0.007660759606,0.33090031346668447,-0.6752844,-0.26370346499999997,0.018867016,0.28344976499999996,0.5982661,0.019205063010000006,0.34106883077663497,-0.86993384,-0.16053700499999998,-0.00953042525,0.2046211375,0.9667512
39850,0.05109936742000001,0.10976320714555148,-0.2812395,-0.0060390235,0.061845304000000004,0.1126030685,0.3591447,0.046757250646,0.10994732858400481,-0.14660788,-0.040576100000000004,0.0489718915,0.13447523249999999,0.3170581,0.017138200176000002,0.12715600495707005,-0.26041937,-0.07160580175,0.0059301853500000005,0.09996944875,0.29232502
39900,0.051526031288,0.18954748809937294,-0.56148195,6.806854999999988e-05,0.0488147735,0.10433363999999999,0.6266012,0.04012649549140001,0.13317070214856963,-0.2629876,-0.0221090315,0.035001755,0.10993385,0.3745222,0.00839637732994,0.13946029863421605,-0.46694613,-0.0341466065,0.007844329,0.03931218375,0.44677854
